CustomerID,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,TotalTransactions,Age,LastLoginIP,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,ProductDiversity,AccountStatus,Country,Churn,RegistrationDate_day,RegistrationDate_month,RegistrationDate_year,Gender_encoded,Region_encoded,FavoriteSeason_encoded,PreferredTimeOfDay_encoded,WeekendPreference_encoded,CustomerType_encoded,MonetaryPerDay,AvgBasketValue,TenureRatio,ProductDiversityPerTrans,ReturnIntensity
17917,3.630638297872341,2.6267121639981785,0.8,16.95,187,1.9893617021276595,1,10,363,0,16,3,0.3085106382978723,25.666666666666668,1,0,0,0,94,54.0,70.96.44.226,1.0,2.0,1,4,1,2,1,0,2,Active,United Kingdom,0,3,12,2010,-1,0,2,2,1,0,7.419130434782609,113.76,0.14150943396226415,25.666666666666668,0.0
16010,4.738372093023257,5.774367469401529,0.29,38.35,210,2.441860465116279,1,13,363,6,11,4,0.8372093023255814,20.666666666666668,1,0,0,0,86,40.0,164.84.121.57,2.0,1.0,1,3,1,1,3,0,2,Active,United Kingdom,1,17,11,2010,-1,0,2,0,2,2,1.6497975708502026,135.83333333333334,2.1025641025641026,20.666666666666668,0.0
17085,8.227777777777778,6.612532856639871,-9.95,50.0,784,4.148148148148148,-1,42,363,6,12,12,0.6031746031746031,19.33333333333333,1,2,0,2,189,75.0,117.64.204.99,1.0,5.0,2,6,2,2,3,0,2,Suspended,United Kingdom,1,14,10,2010,-1,0,1,1,2,1,12.540725806451615,259.175,0.5125,19.333333333333332,0.063492063492063
13668,12.407325349301397,18.64364273504339,-16.95,203.52,3637,7.259481037924152,-25,192,363,3,12,11,0.2834331337325349,9.862068965517242,1,31,0,31,501,49.1499509964064,241.38.248.145,3.0,3.0,3,0,3,2,0,1,2,Active,United Kingdom,0,4,11,2010,1,0,0,1,1,4,1554.0175,214.34724137931033,0.008333333333333333,9.862068965517242,1.7944111776447098
14684,2.9365320665083128,4.161266329930367,0.32,61.2,853,2.026128266033254,1,24,363,6,12,5,0.7078384798099763,46.2,1,0,0,0,421,49.1499509964064,27.17.63.11,1.0,4.0,3,0,2,2,0,0,2,Active,United Kingdom,0,26,12,2010,1,0,2,1,2,3,45.78814814814813,247.25599999999991,0.0771513353115727,46.2,0.0
17188,25.568314606741573,37.56817061979568,-109.5,175.2,1301,14.617977528089888,-10,50,362,1,12,1,0.0674157303370786,7.888888888888889,1,5,0,5,89,22.0,64.247.39.130,3.0,3.0,3,1,3,2,0,1,2,Active,United Kingdom,0,12,10,2010,-1,0,1,1,1,3,189.63166666666666,252.8422222222222,0.03125,7.888888888888889,0.5056179775280892
15547,7.058176638176638,9.715833325695314,0.39,201.6,4032,5.743589743589744,1,480,362,6,12,12,0.8162393162393162,31.5,1,0,0,0,702,53.0,115.194.182.157,0.0,1.0,3,4,3,2,0,1,2,Active,United Kingdom,0,28,10,2010,0,0,1,1,2,4,619.355,353.9171428571429,0.01971830985915493,31.5,0.0
15998,6.05927308447937,4.694014246478615,-3.3,47.7,2037,4.001964636542239,-2,36,362,1,12,3,0.2318271119842829,62.16666666666666,1,3,0,3,509,51.0,45.216.88.80,0.0,5.0,2,4,3,2,1,0,2,Active,United Kingdom,0,4,12,2010,1,0,2,1,1,3,81.16236842105263,514.0283333333333,0.11349693251533742,62.166666666666664,0.035363457760314
14413,5.334782608695653,3.203741945068748,0.95,10.2,68,2.9565217391304346,1,12,362,6,13,12,1.0,22.0,1,0,0,0,23,69.0,159.177.235.9,3.0,3.0,0,6,1,0,3,0,2,Closed,United Kingdom,1,27,12,2010,1,0,1,1,2,2,0.33801652892561984,122.7,362.0,22.0,0.0
18004,4.23675,3.5254142418903167,0.84,15.9,78,1.95,1,10,362,6,13,12,1.0,32.0,1,0,0,0,40,49.1499509964064,155.184.105.125,2.0,2.0,0,0,1,0,3,0,2,Active,United Kingdom,1,28,11,2010,0,0,1,1,2,2,0.46685950413223143,169.47,362.0,32.0,0.0
13959,6.502173913043477,6.906184650801073,0.39,42.5,357,3.880434782608696,1,25,362,2,15,9,0.1739130434782608,26.33333333333333,1,0,0,0,92,27.0,78.45.217.171,2.0,5.0,1,2,2,2,2,0,2,Active,United Kingdom,0,18,12,2009,1,0,0,2,1,0,7.477499999999999,199.39999999999998,0.27816901408450706,26.333333333333332,0.0
16665,15.044444444444444,15.3488485814988,4.95,52.2,59,6.555555555555555,1,36,362,6,14,12,1.0,9.0,1,0,0,0,9,49.1499509964064,108.150.99.161,4.0,3.0,0,0,1,0,3,1,1,Active,United Kingdom,1,13,8,2010,-1,0,1,2,2,2,0.3730027548209366,135.39999999999998,362.0,9.0,0.0
15454,7.164000000000001,5.099867645341396,0.95,21.9,86,3.44,1,12,362,6,14,12,1.0,23.0,1,0,0,0,25,36.0,27.40.26.83,1.0,1.0,0,3,1,0,3,0,2,Active,United Kingdom,1,18,12,2010,-1,0,1,2,2,2,0.4933884297520662,179.10000000000002,362.0,23.0,0.0
15044,16.54963123644252,11.716377541279762,-25.5,71.4,2786,6.043383947939263,-2,80,362,6,13,12,0.3752711496746204,10.590909090909092,1,8,0,8,461,75.0,173.231.173.26,3.0,2.0,3,6,3,2,0,1,2,Active,United Kingdom,0,24,9,2010,0,0,1,1,1,4,381.46900000000005,346.79,0.05539358600583091,10.590909090909092,0.3817787418655078
17937,100.02837209302326,59.613629670780135,21.6,261.6,1754,40.7906976744186,6,80,362,6,14,12,0.4651162790697674,2.7142857142857144,1,0,0,0,43,49.1499509964064,70.67.6.28,2.0,1.0,3,0,3,2,0,2,1,Active,United Kingdom,0,31,12,2010,0,0,1,2,1,3,430.122,614.46,0.025423728813559324,2.7142857142857144,0.0
14608,89.2575,62.30153388962426,3.75,204.0,437,21.85,1,48,362,3,11,9,0.05,2.0,1,0,0,0,20,18.0,195.13.63.13,6.0,1.0,3,1,2,2,0,2,1,Active,United Kingdom,0,27,10,2010,0,0,0,0,1,0,357.03000000000003,446.2875,0.011142061281337047,2.0,0.0
17618,12.456153846153848,12.968687086796594,1.45,79.9,331,4.243589743589744,1,12,362,6,16,12,0.8333333333333334,18.666666666666668,1,0,0,0,78,49.1499509964064,254.249.205.129,2.0,2.0,2,0,2,2,0,0,2,Active,United Kingdom,0,24,10,2010,-1,0,1,2,2,0,138.7971428571429,323.86000000000007,0.01680672268907563,18.666666666666668,0.0
14505,7.246201743462018,7.711515704321814,-41.5,75.60000000000001,2743,3.415940224159402,-10,72,362,1,14,11,0.1706102117061021,49.27272727272727,1,4,0,4,803,22.0,253.40.165.31,1.0,5.0,3,1,3,2,0,0,2,Active,United Kingdom,0,29,11,2010,0,0,0,2,1,4,323.2611111111112,528.9727272727273,0.04927536231884058,49.27272727272727,0.054794520547945195
18037,3.685263157894737,4.529988187893665,0.42,19.95,20,1.0526315789473684,1,2,362,3,16,4,0.3684210526315789,3.1666666666666665,1,0,0,0,19,62.0,244.17.137.109,1.0,3.0,1,5,0,2,3,0,1,Active,United Kingdom,1,8,12,2010,-1,0,2,2,1,1,0.4517419354838709,11.67,0.7403846153846154,3.1666666666666665,0.0
13198,14.77768558951965,6.555073859554998,-10.95,42.0,2645,11.550218340611352,-1,48,362,0,9,4,0.0,25.0,1,3,0,3,229,21.0,64.57.141.165,1.0,5.0,3,1,3,2,0,1,2,Active,United Kingdom,0,24,5,2010,0,0,2,0,0,3,307.6445454545455,423.01125,0.028409090909090908,25.0,0.1048034934497816
12540,27.669521829521827,29.403666303074235,-65.69999999999999,224.0,6677,13.88149688149688,-6,48,362,1,10,5,0.0561330561330561,14.63157894736842,1,3,0,3,481,33.0,142.203.25.223,4.0,2.0,3,2,3,2,0,1,2,Active,Spain,0,26,12,2009,-1,1,2,0,1,4,633.7638095238095,700.4757894736842,0.05830903790087463,14.631578947368421,0.1185031185031178
13225,178.91294117647058,145.30343172091713,-273.7,568.8000000000001,3352,98.58823529411764,-46,288,362,0,16,12,0.0,2.875,1,2,0,2,34,41.0,122.78.57.71,2.0,3.0,3,3,3,2,0,2,2,Active,United Kingdom,0,1,1,2011,1,0,1,2,0,3,1520.76,760.38,0.008356545961002786,2.875,0.4705882352941176
15361,59.84571428571429,66.37944432255688,10.2,203.52,336,48.0,12,192,362,0,9,12,0.0,7.0,1,0,0,0,7,33.0,88.113.100.170,4.0,5.0,1,2,1,0,3,2,1,Suspended,United Kingdom,1,9,11,2010,-1,0,1,0,0,2,1.1540495867768596,418.9200000000001,362.0,7.0,0.0
15689,28.23333333333333,21.963833909406617,12.6,81.0,84,9.333333333333334,2,12,362,0,9,12,0.0,4.0,1,0,0,0,9,72.0,170.47.116.172,4.0,4.0,0,6,1,2,3,1,1,Active,United Kingdom,1,23,5,2010,0,0,1,0,0,1,2.1,127.05,0.49586776859504134,4.0,0.0
14290,22.402427184466017,22.002805635094003,-4.25,183.6,913,8.864077669902912,-1,25,362,0,14,10,0.0,15.0,1,2,0,2,103,49.1499509964064,169.131.239.236,0.0,5.0,3,0,3,2,0,1,2,Active,United Kingdom,0,26,11,2010,-1,0,0,2,0,3,192.2875,384.575,0.03133903133903134,15.0,0.11650485436893179
13209,17.690455927051673,12.27507486336653,-41.3,85.92,4232,12.86322188449848,-14,72,362,1,11,4,0.0,23.181818181818183,1,8,0,8,329,49.1499509964064,90.111.90.129,1.0,5.0,3,0,3,2,0,1,2,Active,United Kingdom,0,17,5,2010,0,0,2,0,0,4,187.74709677419355,529.1054545454546,0.09036144578313253,23.181818181818183,0.2674772036474164
13999,18.23235849056604,12.130492740478418,-11.25,81.36,2231,10.523584905660377,-4,36,362,0,11,11,0.0,6.8,1,4,0,4,212,45.0,207.139.229.135,1.0,0.0,3,4,3,2,0,1,2,Active,United Kingdom,0,26,9,2010,-1,0,0,0,0,4,351.3872727272728,257.684,0.028409090909090908,6.8,0.283018867924527
14498,10.14155440414508,15.683627897574492,0.42,170.0,1098,5.689119170984456,1,72,362,4,12,10,0.0,32.4,1,0,0,0,193,49.0,12.244.249.166,3.0,3.0,2,4,2,2,1,1,2,Active,United Kingdom,0,24,10,2010,-1,0,0,1,0,3,44.484545454545454,391.464,0.134375,32.4,0.0
15854,21.2475,40.43441843806413,0.21,214.2,939,6.707142857142857,1,96,362,0,13,5,0.3714285714285714,8.75,1,0,0,0,140,44.0,182.195.106.122,2.0,5.0,3,3,3,2,0,1,2,Active,United Kingdom,0,19,5,2010,0,0,2,1,1,4,594.9300000000001,247.88750000000002,0.0111731843575419,8.75,0.0
16701,33.44331168831169,33.15408323821166,-81.6,163.2,6211,40.33116883116883,-72,576,362,0,11,7,0.1623376623376623,5.5,1,10,0,10,154,49.1499509964064,53.218.246.222,4.0,4.0,3,0,3,2,0,2,2,Suspended,United Kingdom,0,12,6,2010,-1,0,3,0,1,4,515.027,286.12611111111113,0.025495750708215296,5.5,1.168831168831168
16927,90.50833333333334,88.0855176329609,16.25,201.6,993,165.5,5,480,362,1,11,3,0.0,1.6666666666666667,1,0,0,0,6,41.0,160.100.173.179,1.0,4.0,1,3,2,2,3,2,1,Active,United Kingdom,1,3,12,2010,1,0,2,0,0,1,4.641452991452992,181.01666666666668,0.4715447154471545,1.6666666666666667,0.0
17990,21.753103448275866,10.80492483726362,10.08,46.5,414,14.275862068965518,3,36,362,6,11,4,0.5862068965517241,9.0,1,0,0,0,29,29.0,37.119.59.54,1.0,5.0,1,2,2,1,3,1,2,Suspended,United Kingdom,1,10,12,2010,0,0,2,0,2,2,2.650588235294118,210.28,1.896,9.0,0.0
14544,17.758333333333333,17.04518544208781,1.65,103.68,1543,13.535087719298245,1,144,362,0,12,11,0.0,48.5,1,0,0,0,114,49.1499509964064,146.1.245.149,4.0,5.0,2,0,3,2,0,1,2,Active,United Kingdom,0,30,10,2010,1,0,0,1,0,0,80.97800000000001,1012.225,0.07100591715976332,48.5,0.0
17338,8.734715984147952,7.067506413861188,-12.75,51.0,3123,4.125495376486129,-2,42,361,0,14,11,0.0,39.0,1,4,0,4,757,52.0,28.112.16.176,5.0,3.0,3,4,3,2,0,0,2,Active,United Kingdom,0,4,8,2010,0,0,0,2,0,4,367.34333333333336,661.2180000000001,0.04927536231884058,39.0,0.052840158520474995
17231,5.728608058608059,5.245833216214428,-19.9,30.0,1736,3.17948717948718,-2,72,361,0,16,11,0.2179487179487179,21.0,1,5,0,5,546,49.1499509964064,28.150.211.112,2.0,4.0,3,0,3,2,0,0,2,Suspended,United Kingdom,0,26,11,2010,-1,0,0,2,1,4,240.60153846153847,223.4157142857143,0.03428571428571429,21.0,0.12820512820512742
17799,7.380682926829268,6.435195478986169,-19.9,50.85,1755,4.280487804878049,-2,48,361,3,15,6,0.0,25.454545454545453,1,2,0,2,410,49.1499509964064,129.223.116.244,2.0,5.0,3,0,3,2,0,0,2,Active,United Kingdom,0,23,2,2010,-1,0,3,2,0,4,131.56869565217391,275.0981818181818,0.06470588235294118,25.454545454545453,0.0536585365853658
14565,23.82767441860465,13.867978206985278,-14.85,67.5,1532,11.875968992248062,-5,48,361,0,13,12,0.0,18.5,1,2,0,2,129,50.0,170.98.238.232,2.0,5.0,2,4,3,2,3,1,2,Pending,United Kingdom,1,17,9,2010,0,0,1,1,0,1,31.688350515463917,512.295,0.3609022556390977,18.5,0.0930232558139532
16726,7.470378378378379,6.620774072008003,0.29,41.25,977,5.281081081081081,1,36,361,6,13,11,0.4486486486486487,24.2,1,0,0,0,185,78.0,70.92.3.223,1.0,1.0,3,6,2,2,0,1,2,Active,United Kingdom,0,2,1,2011,1,0,0,1,1,3,51.18592592592592,276.404,0.07738095238095238,24.2,0.0
17303,4.717735849056603,4.045409383823668,0.42,20.28,144,2.7169811320754715,1,25,361,0,13,12,0.0,53.0,1,0,0,0,53,68.0,208.81.44.155,4.0,1.0,0,6,1,0,3,0,2,Suspended,United Kingdom,1,24,1,2010,-1,0,1,1,0,2,0.6907182320441989,250.04,361.0,53.0,0.0
14639,16.870514285714286,6.850704575608702,-16.95,60.0,1428,8.16,-1,48,361,0,13,10,0.0,17.25,1,3,0,3,175,49.1499509964064,179.24.148.160,2.0,3.0,2,0,3,2,1,1,2,Active,United Kingdom,0,26,7,2010,-1,0,0,1,0,3,55.704528301886796,369.0425,0.16774193548387098,17.25,0.1371428571428568
17611,6.783281786941582,6.302415845817316,-12.75,46.0,2552,4.384879725085911,-3,72,361,6,14,1,0.4776632302405498,23.157894736842103,1,6,0,6,582,49.1499509964064,99.141.112.171,1.0,4.0,3,0,3,2,0,0,2,Active,United Kingdom,0,8,6,2010,1,0,1,2,1,4,789.574,207.78263157894736,0.0111731843575419,23.157894736842106,0.1958762886597926
17179,8.897375,9.804552771415349,0.42,41.5,290,3.625,1,16,361,3,16,4,0.0,18.666666666666668,1,0,0,0,80,29.0,148.123.112.255,3.0,1.0,1,2,2,2,3,0,2,Active,United Kingdom,1,9,7,2010,-1,0,2,2,0,1,3.9764804469273742,237.26333333333332,0.967391304347826,18.666666666666668,0.0
17524,24.166666666666668,11.150231686681074,8.25,37.8,90,15.0,5,20,361,0,14,12,0.0,6.0,1,0,0,0,6,20.0,244.130.68.91,2.0,3.0,0,1,1,0,3,2,1,Active,United Kingdom,1,17,9,2010,1,0,1,2,0,2,0.4005524861878453,145.0,361.0,6.0,0.0
12476,24.797651515151514,27.40858496575233,-24.75,198.0,2337,8.852272727272727,-12,48,361,3,10,11,0.0,8.85,1,31,0,31,264,49.1499509964064,60.217.132.124,1.0,1.0,3,0,3,2,0,1,2,Active,Germany,0,11,11,2010,1,1,0,0,0,4,3273.29,327.329,0.002777777777777778,8.85,2.348484848484848
17293,13.889703703703704,13.945266994695526,0.62,75.0,1140,8.444444444444445,1,60,361,2,14,11,0.0,10.333333333333334,1,0,0,0,135,49.1499509964064,96.145.129.33,3.0,4.0,3,0,2,2,0,1,2,Active,United Kingdom,0,18,1,2010,-1,0,0,2,0,3,208.34555555555553,208.34555555555553,0.0226628895184136,10.333333333333334,0.0
17890,6.405212765957448,4.909604527954421,0.85,30.0,416,4.425531914893617,1,36,361,0,15,12,0.0,44.0,1,0,0,0,94,57.0,30.5.118.140,1.0,5.0,1,5,2,1,3,0,2,Active,United Kingdom,1,14,3,2010,1,0,1,2,0,2,1.858302469135803,301.0450000000001,8.282051282051283,44.0,0.0
17375,5.246478873239436,5.205852777291439,-14.85,21.25,361,5.084507042253521,-3,36,361,0,15,5,0.0,16.25,1,2,0,2,71,27.0,230.160.38.249,0.0,4.0,1,2,1,1,3,1,2,Active,United Kingdom,1,25,11,2010,1,0,2,2,0,2,1.950261780104712,93.125,1.1046511627906976,16.25,0.112676056338028
17371,4.872298850574712,7.499046094554591,0.39,47.7,152,1.7471264367816093,1,30,361,1,13,11,0.0,27.666666666666668,1,0,0,0,87,60.0,17.186.246.109,1.0,1.0,2,5,1,2,0,0,2,Active,United Kingdom,0,23,12,2010,1,0,0,1,0,0,23.54944444444444,141.29666666666665,0.04941860465116279,27.666666666666668,0.0
17969,16.3,19.69789133579844,0.95,75.0,152,10.857142857142858,1,60,361,0,13,6,0.5,7.0,1,0,0,0,14,61.0,40.224.152.140,4.0,4.0,0,5,1,2,3,1,1,Closed,United Kingdom,1,3,1,2011,-1,0,3,1,1,1,1.3664670658682634,114.1,0.8512820512820513,7.0,0.0
15159,25.796777777777777,24.358311365511355,-17.85,250.0,11394,15.825,-12,80,361,0,14,10,0.0402777777777777,10.676470588235292,1,10,0,10,720,46.0,111.128.95.147,2.0,0.0,3,4,3,2,0,2,2,Active,United Kingdom,0,10,12,2010,-1,0,0,2,1,4,6191.2266666666665,546.2847058823529,0.005555555555555556,10.676470588235293,0.4722222222222192
13211,21.3825,41.59786315534621,1.25,204.0,874,15.607142857142858,1,80,361,0,17,9,0.0,15.0,1,0,0,0,56,49.1499509964064,29.213.218.180,0.0,2.0,2,0,2,2,0,2,2,Active,United Kingdom,0,28,8,2010,1,0,0,2,0,0,108.85636363636364,399.14000000000004,0.02849002849002849,15.0,0.0
15777,46.43681818181818,65.54568064562835,-25.5,285.6,375,17.045454545454547,-3,112,361,1,16,4,0.0,3.6,1,1,0,1,22,49.1499509964064,220.145.73.21,3.0,5.0,2,0,2,1,3,2,1,Active,United Kingdom,1,14,10,2010,1,0,2,2,0,2,4.221528925619835,204.322,1.9917355371900827,3.6,0.22727272727272702
14525,14.165671140939594,24.963910133310705,-45.0,244.8,2662,8.93288590604027,-12,120,361,1,12,6,0.2214765100671141,16.76923076923077,1,7,0,7,298,48.0,242.60.98.75,3.0,1.0,3,4,3,2,0,1,2,Active,United Kingdom,0,17,1,2010,1,0,3,1,1,4,422.1369999999999,324.7207692307692,0.025495750708215296,16.76923076923077,0.30536912751677797
13324,91.85454545454544,65.9534999180135,-32.849999999999994,350.4,5200,67.53246753246754,-3,240,361,6,12,9,0.3506493506493506,2.083333333333333,1,2,0,2,77,63.0,119.148.113.181,4.0,5.0,3,5,3,2,1,2,2,Active,United Kingdom,0,6,9,2010,1,0,0,1,1,3,214.32727272727269,589.3999999999999,0.0972644376899696,2.0833333333333335,0.3116883116883108
13802,59.185909090909085,90.3300004850126,-275.0,330.0,2281,34.56060606060606,-100,200,361,2,10,3,0.2272727272727272,9.5,1,6,0,6,66,19.0,114.239.103.80,2.0,3.0,2,1,3,2,3,2,2,Active,United Kingdom,1,21,8,2010,0,0,2,0,1,1,28.102661870503596,651.045,0.6188340807174888,9.5,0.5454545454545454
13948,33.99999999999999,11.854113210189954,23.4,46.8,40,13.333333333333334,4,24,361,1,10,12,0.0,3.0,1,0,0,0,3,78.0,63.57.29.129,2.0,4.0,0,6,1,0,3,1,0,Active,United Kingdom,1,10,1,2010,-1,0,1,0,0,2,0.281767955801105,102.0,361.0,3.0,0.0
13008,11.898,18.625212635411323,-51.0,34.8,115,7.666666666666667,-60,24,361,3,14,1,0.0,7.5,1,1,0,1,15,68.0,124.210.59.192,3.0,2.0,0,6,1,1,3,1,1,Active,United Kingdom,1,4,6,2010,1,0,1,2,0,2,0.5508333333333333,89.235,8.5,7.5,0.1333333333333332
14206,14.67904761904762,10.50851935562851,-19.9,30.0,274,13.047619047619047,-2,24,361,3,16,4,0.0,10.5,1,1,0,1,21,67.0,86.200.71.89,1.0,2.0,1,6,1,1,3,1,2,Active,United Kingdom,1,30,11,2010,1,0,2,2,0,2,1.2844166666666665,154.13,1.959016393442623,10.5,0.0952380952380952
16202,20.292777777777776,13.968688854028269,5.04,63.6,191,10.61111111111111,2,24,361,1,10,12,0.0,18.0,1,0,0,0,18,52.0,222.98.44.176,3.0,4.0,1,4,1,0,3,1,1,Active,United Kingdom,1,12,12,2010,0,0,1,0,0,2,1.0090331491712707,365.27,361.0,18.0,0.0
16442,3.5447701149425286,4.040298120978817,0.12,30.0,446,2.5632183908045976,1,36,361,1,11,12,0.0,53.66666666666666,1,0,0,0,174,40.0,233.116.75.143,1.0,4.0,2,3,2,2,0,0,2,Suspended,United Kingdom,0,1,1,2011,0,0,1,0,0,0,205.59666666666666,205.59666666666666,0.005555555555555556,53.666666666666664,0.0
18075,16.59294117647059,11.14982905712442,-21.95,70.80000000000001,1437,9.392156862745098,-8,48,361,1,15,3,0.0,6.928571428571429,1,11,0,11,153,34.0,163.23.181.45,2.0,3.0,3,2,3,2,0,1,2,Active,United Kingdom,0,15,1,2010,-1,0,2,2,0,4,105.78000000000002,181.33714285714288,0.06804733727810651,6.928571428571429,1.0065359477124183
15468,15.119310344827587,10.348536449674723,-9.95,25.200000000000003,150,5.172413793103448,-1,16,361,2,13,10,0.0,5.0,1,5,0,5,29,49.1499509964064,213.92.13.34,3.0,5.0,2,0,1,2,1,1,2,Active,United Kingdom,0,9,11,2010,1,0,0,1,0,3,12.179444444444444,87.692,0.10736196319018405,5.0,0.8620689655172414
16570,27.24022556390977,22.60139183385668,-39.6,121.68,2050,15.413533834586469,-24,96,361,3,15,10,0.0075187969924812,4.666666666666667,1,7,0,7,133,49.1499509964064,166.70.108.196,3.0,2.0,3,0,3,2,0,2,2,Active,United Kingdom,0,9,8,2010,0,0,0,2,1,4,362.29499999999996,241.53,0.02556818181818182,4.666666666666667,0.789473684210526
14524,9.200394088669952,11.65789142672004,0.5700000000000001,102.0,676,3.330049261083744,1,25,361,3,12,9,0.2364532019704433,17.88888888888889,1,0,0,0,203,49.1499509964064,133.247.126.168,0.0,1.0,2,0,2,2,1,0,2,Active,United Kingdom,0,2,1,2011,1,0,0,1,1,3,56.59636363636365,207.52000000000004,0.09696969696969697,17.88888888888889,0.0
18141,-35.400000000000006,0.0,-35.400000000000006,-35.400000000000006,-12,-12.0,-12,-12,361,1,11,12,0.0,1.0,1,1,0,1,1,49.1499509964064,198.21.156.131,2.0,4.0,0,0,0,0,3,0,0,Active,United Kingdom,1,20,10,2010,1,0,1,0,0,2,-0.0977900552486188,-35.400000000000006,361.0,1.0,1.0
12434,14.170185185185185,10.644648489945236,-13.2,47.6,373,6.907407407407407,-8,24,361,4,12,9,0.0,12.25,1,4,0,4,54,49.1499509964064,23.200.19.245,2.0,4.0,2,0,2,2,2,1,2,Active,Australia,0,2,2,2010,0,2,0,1,0,0,8.897558139534883,191.29749999999999,0.30685920577617326,12.25,0.296296296296296
16810,17.2275,18.05020498498563,-33.9,59.400000000000006,112,7.0,-2,16,361,1,15,5,0.0,8.0,1,1,0,1,16,43.0,203.50.202.186,2.0,2.0,0,3,1,1,3,1,1,Active,United Kingdom,1,12,9,2010,1,0,2,2,0,2,1.4281865284974093,137.82,1.136094674556213,8.0,0.125
14961,22.1027760252366,16.13170758902018,-11.55,145.0,3692,11.646687697160884,-7,100,361,1,11,9,0.0,16.083333333333332,1,5,0,5,317,79.0,220.20.236.116,1.0,4.0,3,6,3,2,0,1,2,Pending,United Kingdom,0,7,1,2010,1,0,0,0,0,4,583.8816666666667,583.8816666666667,0.03142857142857143,16.083333333333332,0.18927444794952603
17041,15.010845070422535,8.051815899264833,-15.8,35.400000000000006,947,13.338028169014084,-4,40,361,1,11,8,0.3380281690140845,14.75,1,1,0,1,71,49.1499509964064,92.93.200.83,1.0,2.0,3,0,2,2,0,1,2,Active,United Kingdom,0,30,12,2010,1,0,3,0,1,0,38.06321428571429,266.4425,0.08083832335329341,14.75,0.056338028169014
16458,17.241287128712873,8.024880794622012,0.78,41.6,2154,10.663366336633665,2,32,361,0,12,11,0.1039603960396039,2.888888888888889,1,0,0,0,202,68.0,53.240.123.85,0.0,1.0,3,6,3,2,0,1,2,Active,United Kingdom,0,30,10,2010,1,0,0,1,1,4,870.6850000000002,193.4855555555556,0.008379888268156424,2.888888888888889,0.0
16083,42.50387096774193,38.28714855556795,4.5600000000000005,158.39999999999998,908,29.29032258064516,8,100,361,1,11,12,0.0,15.5,1,0,0,0,31,49.1499509964064,82.9.4.169,1.0,1.0,1,0,2,2,3,2,2,Active,United Kingdom,1,5,12,2010,1,0,1,0,0,1,12.9178431372549,658.81,0.38846153846153847,15.5,0.0
16262,-10.55,8.258783203353868,-19.9,-4.25,-5,-1.6666666666666667,-2,-1,361,1,11,12,0.0,3.0,1,3,0,3,3,49.1499509964064,25.34.73.137,4.0,2.0,0,0,0,0,3,0,0,Active,United Kingdom,1,17,1,2010,-1,0,1,0,0,2,-0.08743093922651933,-31.65,361.0,3.0,1.0
17194,9.055862068965515,17.327652037225146,0.42,87.0,119,4.103448275862069,1,60,361,1,12,12,0.0,13.0,1,0,0,0,29,21.0,82.203.141.230,3.0,4.0,0,1,1,1,3,0,2,Active,United Kingdom,1,2,6,2010,1,0,1,1,0,2,0.9549818181818182,131.31,3.1494252873563218,13.0,0.0
14057,21.12508591065292,28.941094328668186,-10.08,386.64,4708,16.1786941580756,-24,216,361,1,12,2,0.1099656357388316,9.944444444444445,1,7,0,7,291,75.0,137.208.4.162,3.0,3.0,3,6,3,2,0,2,2,Active,United Kingdom,0,9,11,2010,0,0,1,1,1,4,245.896,341.5222222222222,0.0712166172106825,9.944444444444445,0.43298969072164917
14871,5.330408163265306,4.019367011345373,1.25,23.700000000000003,185,1.8877551020408163,1,9,361,1,13,12,0.0,17.0,1,0,0,0,98,70.0,7.15.249.38,4.0,3.0,2,6,2,2,0,0,2,Active,United Kingdom,0,30,9,2010,0,0,1,1,0,0,130.595,130.595,0.008379888268156424,17.0,0.0
13178,21.60554716981132,12.183851294641022,8.5,85.92,3570,13.471698113207546,4,50,361,1,12,5,0.0415094339622641,8.636363636363637,1,0,0,0,265,49.1499509964064,203.224.91.222,1.0,5.0,3,0,3,2,0,1,2,Active,United Kingdom,0,4,5,2010,1,0,2,1,1,4,212.0544444444444,520.4972727272726,0.07761194029850746,8.636363636363637,0.0
18044,16.294140625,9.10439718347992,-2.95,76.5,1032,8.0625,-1,25,361,1,11,3,0.109375,8.0,1,1,0,1,128,49.1499509964064,52.81.100.211,4.0,3.0,3,0,3,2,0,1,2,Closed,United Kingdom,0,13,9,2010,-1,0,2,0,1,4,417.13,189.60454545454547,0.011204481792717087,8.0,0.0859375
16812,31.95666666666667,32.94393433583502,10.2,119.6,81,5.4,3,12,361,1,12,12,0.0,15.0,1,0,0,0,15,49.1499509964064,7.107.45.59,1.0,4.0,1,0,1,0,3,1,1,Suspended,United Kingdom,1,31,12,2009,0,0,1,1,0,2,1.3241712707182323,479.3500000000001,361.0,15.0,0.0
